feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,angle
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
6.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
5.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
5.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
5.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,119.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,6.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,2.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,2.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,2.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,5.0,120.0
4.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,5.0,120.0
4.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,5.0,120.0
4.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,2.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
4.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,120.0
6.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,120.0
5.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,119.0
5.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,119.0
